ID,PACOTE_ID,NOME_COMPANHIA,EMAIL,TELEFONE,PRECO,VOO_IDA_NUMERO,VOO_VOLTA_NUMERO,VOO_IDA_HORA,VOO_VOLTA_HORA,TIPO
10abc47f-26c8-4705-91f1-93a84e4c9a27,dbbbccfe-7def-4393-8e7d-75b3fb7fcc19,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
74215355-5dca-4f53-9c3e-41eb24c46f9b,dc095425-8f3a-4333-b3b4-ad971af4d0fd,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
d67a4ffb-e11a-42a0-aa42-586e8f2210d5,dc11827a-6a80-4dd4-9c42-0d044aae80b9,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
3e920211-90b3-471c-8f40-aaa652ece51d,dc1334ec-b97f-4e9e-9ec4-e6e2fffd3c4c,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
2813cd64-7620-4ea6-8a79-80ee6200e45c,dd513a22-b708-426b-b281-914325f095b1,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
658dabeb-f809-4a71-a8a2-58747e116646,dd619b56-768c-4fe6-a29e-0491a6a2d0a4,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
00421cd7-3512-420b-b3bd-f53345fa90ac,dd962243-fdd5-4aa3-bb0f-5a7f56c7e4bd,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
f76afc79-8225-4f48-a64b-18a68ddf3697,ddad6d7d-c466-4d36-8456-8d4c6ece2160,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
6bf9090e-106f-456a-91f5-d1f00d58f0c3,ddf23878-33e3-44b4-89d0-9e103d917628,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
f95e0c68-e433-4fb7-8b8a-7abd82f1e987,de3f63ff-2673-40e7-b76e-4f19f49b0a62,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
da321962-2c47-497d-8e1d-a1f85e0d3d09,de7bceed-860d-47d4-95b4-1440f154255f,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
73b9f0ec-01da-46ad-be3e-d5025f4a8938,decd6840-e00c-4f9b-9b84-2fcc4f853f80,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
a90fc7e8-37f7-4b38-9a2d-534d32472926,deecd905-3f36-4553-b3cc-bd1ed72b7eb4,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
7a91c9c4-a3f1-4ef8-88d7-9e0ad7b549d6,deeeabbf-9ae5-442c-939c-bbd5c546b223,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
7a06a838-f756-4f47-a73c-5fb6b76cec4a,e08387cb-9fc4-468f-8859-b9c966583fd5,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
f4611ab1-d56c-43c7-85a0-48523c2a67a2,e0b6c427-2f38-4c5e-b1f1-271e951ccfdb,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
98292f58-104d-433e-bc5f-bb57202b5450,e0d2fdfb-34e4-466f-ad13-39885d84a389,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
62428b9d-bb21-4fc1-89c8-00fe091de3b0,e1937edc-e9ab-42b4-a165-e626c792577c,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
1c926e3b-3ec4-4927-9ba9-510e41cf0969,e1bf55ed-9a99-497a-bf94-0a32fc627330,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
03ba272c-730f-422d-aef7-74a61538bf07,e27980ec-a3b7-4402-a647-f92fcbf4b707,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
4027bdef-9024-42c8-bfcb-eddfce7677da,e294c8f1-33d6-46d5-8fa3-d565c652bea9,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
cae44d4b-f757-4f81-ac0b-3b35d7062930,e3af6a15-52ce-469b-9a47-39974b63e994,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
f2566af1-4e00-46be-bf03-a39566bdab9c,e3ce0671-dfb1-47e8-acfd-dde9fde113b8,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
2f164702-9264-4cec-a499-fecd58345955,e3ea44aa-8451-4877-bce3-7cd26030813d,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
a4230cf5-cd71-4941-8b7d-bc2177fe02e4,e3ea841a-f7f2-479b-8d2f-ad4f95fb535c,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
c8af9258-8863-4f1b-9a59-d99e73de4f57,e4688c94-9afd-4b47-b262-5954c2eaecfd,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
bee6235f-872a-4727-a0b8-8dda869d3694,e4c04acd-ec50-4993-9af2-b1552d4cfbba,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
d967a8fe-3418-4759-b7c8-9735347b903d,e568122d-8767-4b67-bb26-19b28cc87f71,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
a56ad79b-ebc3-40e2-bc56-c1cd4d47997c,e6236225-53da-462a-beb7-336cbef21054,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
a7c12e86-621c-4543-96f9-440c1c3e7fe5,e70e6ac9-ec92-4e85-aeab-968d7b2038dc,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
eefe6433-8717-4bc2-8047-a0206c3b0f7e,e743073c-0f68-4fc9-8319-742286054806,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
e386d8f3-3a54-4a13-b29b-a19f367759bc,e7a4aa16-8567-45fd-bf7a-c02d734e2487,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
c1e795cc-3e00-4fb5-bcd2-a940d628fe01,e7d32baf-0bad-49cd-9bb1-cef9de4123a2,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
f7e8d882-31a7-494c-8093-40017b5cb82a,e7e37b04-917a-4bb8-88fa-a3e6c2c974dd,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
bd6b8407-11fb-44b4-bce5-73cff4ebb835,e8200302-3ba6-48f7-8ee6-6771709f47af,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
db5ac75e-dd60-45d1-ba63-2f6955c61619,e82f62f7-be7f-49af-b3c7-2f4ce91a2632,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
bdadfff2-a10e-4d71-bb39-4e4aaf3d06d7,e8813301-e511-44a7-93d9-ab751f049a54,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
f7addc5c-825d-4b6a-9046-3fccf54e0888,e8c7ba6d-025e-44e4-ad3b-d1be3a3aa04c,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
b25b6e42-cba9-4882-8c43-7a789d2bf9b9,e8da3df3-026f-4717-9dcc-af67d0744bf6,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
59370c12-0c7c-42b0-b18a-55b6e2eafe5d,e9074260-1bc7-4aa8-b304-b1365683045a,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
778bb06d-35bc-41d5-889c-aafcbe8f94ca,e9423c87-ece4-4e18-96ee-68cf5dcbf536,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
c8558d8a-2045-40ec-a836-5ce7e8cc2beb,e94c3bab-3251-40e9-9de6-a53ebc5cebcb,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
0341dea4-fd66-4c83-a7bc-5b39bfff7a8c,e94f9903-eeb5-436d-a107-c544f411d365,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
043ef534-7499-4b45-b9b9-0e14258436cb,e9a70352-831c-4baa-8e04-ddbad7f99646,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
f2deb2a8-22f5-4faf-a446-275d44d7db2f,ea71de15-bd21-49bd-bf06-7ea8010a9ded,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
ee93aceb-34ca-40ab-8524-828968698525,ea9dd49f-0654-4eab-8493-78df3631ce2b,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
362f6065-4ecf-47eb-8fd4-041fdf738df4,ead777a0-961c-4e22-bfb6-2f86b987ab3b,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
6bf9b326-4acf-4492-8167-0116d9898a9a,eb29c54b-64fd-45e9-9c20-00022329968c,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
d02d8eee-58e8-420c-baad-6a0e49b0e443,ec1ca0fc-0640-4fda-b593-b41db7398c92,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
33ad640c-0a7c-4ab9-9b2d-2641e4c8d0a8,ed617726-ddcc-4787-80cf-d530bd6239f7,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
0e46e447-4990-49b9-bd75-89b872d5a78d,ed98f42f-159b-4651-af57-841414c74aa3,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
ddfc1b84-63b0-4b27-992f-ddb4ef698b62,edd0e553-a31f-4d47-94a0-bd8bb9fb0b6f,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
9c966bea-2ed0-424d-9ad3-cb25f476847a,ee15baab-e5d8-429c-bd89-f5861d0fc5ca,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
4cbe95e3-65e0-476c-877d-3153e2747b88,ee6fbdb3-9562-45b3-8d22-5dbd7470df5e,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
f159f220-1af8-4812-9b00-ce10bda2b251,eeed5bce-e6c9-41bd-85dc-7c2fa14f90dc,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
9654940c-3563-40aa-8f65-bd7b58eb3272,efb63e86-62c8-484a-b18b-c4d0aced6054,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
a89a51ab-c899-4d47-8ef0-dab6a04dc7ce,f02366f3-b19b-4596-a9c8-3f46cc1d675f,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
a8e1cb4c-ea04-4fb0-8404-4ced6e1eb8fd,f03c373b-1c37-432f-a91a-133a50996886,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
bce0e05d-15a5-4a50-bd83-f5fb8f9225d7,f21b1bb5-17f5-4141-a8d6-f8d2026dafa6,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
804a404a-10e6-4157-82f9-2484e084b24e,f3aa7368-cb08-4277-bb0c-69b0cdd6f0b7,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
adb379dc-b367-432c-b13f-5e900c1e4028,f4a2b8ee-e5b2-4a20-9c60-d8d91c49a7b5,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
473dcf76-0984-4186-a7ff-9b6d774ca304,f4d3505a-856e-4a97-8ea4-a340d6a5e046,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
70213f3a-e25e-4e59-966d-384824581b58,f4eb843c-542e-4737-b82a-2ab09a35b0bf,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
9aba2305-9402-4a02-b033-7af8ed0422ef,f58a435a-bda3-47e3-a34a-fba9391a4f33,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
752e9516-8a30-495d-ac3c-7f85f544eaaa,f5cb496d-31b3-4a47-896e-1bf7abb23e35,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
e6b5f16e-454c-4e6d-bee5-0e518b985360,f5f4e9fb-6ef7-463c-9f3b-8315a3d4caa8,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
843c14a2-700d-4230-b9a5-b80f16ed115d,f6a6039c-f8ee-457f-83f2-b5b0e1c78f9b,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
1caf3a5c-e0e9-46ac-95b1-4409d8589208,f72c8c79-d49c-4c87-b814-b31f34880d14,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
2c01b780-7c4b-487c-9472-3de51e6a52bd,f755cb48-609e-4605-81f7-bd981c733aeb,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
01b15a20-7b02-4f06-9cf4-f7944a3e4074,f897816c-42b7-483e-9154-a6034073e6eb,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
089a74b8-3ac1-4538-bdeb-a39c9382d0ca,f8b3856b-6373-46ff-8637-4373596a58a6,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
63719f2b-5f9a-4d66-9153-1882cbad47ec,f9c93dc7-1d86-4cf5-8540-863be7160655,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
545feef8-f441-46df-ae39-d66245de0a80,f9d18462-73c4-4fde-bb31-539d8e3bf0dd,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
f1c1d8fd-29a8-4972-b0f0-5f499f110f55,fa2d5248-f992-44b9-b9f3-fc4d576cba6e,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
639f96ad-96f2-4a34-949a-3b245670cbb8,fb11bd2f-be1b-4b03-9da2-9a5830ba868f,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
fbeed021-0cac-48db-b245-b90410b59151,fb1fea60-e635-45a5-9a6d-62c993a7c8d4,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
af44ec07-9631-4e49-a2fa-2c7407f4f655,fb7057ac-ca8b-434c-b0a9-754e97bdf9a9,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
4ea952af-06be-4118-843e-35bd8c447c3f,fc286e52-2f6c-4ad2-8159-abb02d6a5e46,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
23258cf4-2e07-4f1f-8d32-c8ee2124bf70,fd4fc3fc-150e-4bee-928c-bf1405293d8e,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
12f80f63-780c-457b-b633-e85cc5b6a83c,fd97016f-4590-48ff-ac25-895c1eaa3674,FlyExpress,contato@flyexpress.com.br,(11) 98765-4321,350,EX1234,EX5678,08:00,10:30,TRANSLADO_AEREO
c7534c14-cca2-4c7a-b5bd-e2b64959e646,fda38f9c-2460-476b-ba67-1d1f989d6314,Asas Azuis,sac@asasazuis.com,(21) 91234-5678,380,AA5678,AA1234,14:15,16:45,TRANSLADO_AEREO
56bef246-08dd-4eda-a29a-07be2e0b1389,fdde4c3e-4576-4bf2-96e7-d28965810dac,Voe Rápido,atendimento@voerápido.com.br,(31) 95678-1234,320,VR9876,VR4321,19:00,21:30,TRANSLADO_AEREO
63b0ed07-397a-4d8e-b127-fa5d1ac44042,fee7d1c2-abac-455c-82fe-45eeb4d82a52,Horizonte,suporte@horizonte.com.br,(41) 96543-8765,395,HZ1122,HZ3344,06:30,09:00,TRANSLADO_AEREO
e3cfbc89-3fa2-4fd4-930f-fa18a36997f4,ff891e9c-6cd8-4d86-a11f-d890e87adae3,Aero Brasil,contato@aerobrasil.com,(51) 97890-1234,310,AB7788,AB9900,11:45,14:15,TRANSLADO_AEREO
