ID,CLIENTE_ID,PACOTE_ID,DATA_COMPRA,DATA_IDA,DATA_VOLTA,VALOR_PAGO,DESCONTO,VALOR_TOTAL,STRIPE_CHARGE_ID,RESERVA_HOTEL,ETICKET_VOO_IDA,ASSENTO_VOO_IDA,ETICKET_VOO_VOLTA,ASSENTO_VOO_VOLTA,EMBARQUE_VOO_IDA,EMBARQUE_VOO_VOLTA,RESERVA_VEICULO
0762c818-4607-428d-86f3-a87d15071d35,bbbbdd0c-1ede-4a53-b69e-3047fdbeeb52,d5e8af18-40eb-494b-a301-95b0a667cfd6,2024-07-31,2024-09-10,2024-09-18,430.0799,0.22,335.4623,ch_bc67e507a23c499585e4ceff,RH550634f9,ETIf437df8074,22-F,ETV074fc8a233,1-B,2025-06-21 00:00:00,2025-01-09 00:00:00,RVb7441fdb
b67bd860-00ae-4a74-a136-9d2dfdd19e4e,d86b73f3-f2da-4543-b01b-8beeb3666f86,19a61d1c-4026-4de8-88a9-10609e82a0ea,2026-05-01,2027-05-28,2027-06-11,4870.9059,0.22,3799.3066,ch_1f4c402441d449c4907a641e,RHa4198c8d,ETI3fa6869b36,33-F,ETVfa55e8d9fc,19-A,2026-05-30 00:00:00,2026-06-25 00:00:00,RV7f41b746
83d542a5-99f0-47ec-b2fc-61ed61fe51b0,779f448a-5b87-4622-ba01-ab1437be34df,d85d04df-87da-4931-902a-86cc303334d0,2024-12-20,2025-07-03,2025-07-15,2651.3236,0.12,2333.1648,ch_cb7839b78a35447dacf9b2c1,RH8f06e342,ETIc11d3994b7,19-D,ETVa23414289a,26-E,2024-12-30 00:00:00,2025-11-17 00:00:00,RVa961409a
b550e8fd-004e-4731-ab55-d3a6cee2dfc0,002b1b99-1cd6-4d02-854b-3d487a79d436,5fc792ad-372c-4304-95f4-6c196b5f5ca4,2025-03-21,2026-02-10,2026-02-16,4138.0732,0.1,3724.2659,ch_0ae1f6f86e7140148a5f9bfd,RH510235cd,ETI793378d430,26-F,ETV52a76eea72,28-D,2026-03-31 00:00:00,2026-04-28 00:00:00,RV4b566d50
a6ed641d-658b-424a-b38b-af4c5daf2593,d00b0312-e73c-4625-870d-fd9263dc7d00,51d03f41-5a16-4c1a-a2d3-27d3a998b733,2026-05-04,2027-03-01,2027-03-14,3723.853,0.22,2904.6053,ch_e6b80951bc234bfcbe01eb82,RH9161f2e8,ETI04dc972913,36-C,ETVadefb135e3,20-D,2027-03-09 00:00:00,2027-04-10 00:00:00,RV8ffa4265
9d315fd9-7e5c-44b8-8740-8f53fd0fcd2c,3f9fb3a7-7810-4d49-a392-76dfaebd1b5a,02641de8-d3d7-40a8-86bf-2fb89754aafc,2026-03-01,2026-05-28,2026-06-04,512.3857,0.22,399.6608,ch_1173e29e5b2241d0b279e432,RHb202c7e2,ETI3e33b642d6,29-C,ETV12698d9bfa,5-F,2026-07-05 00:00:00,2026-08-28 00:00:00,RVd7c9971b
9a196809-91ed-414d-83d0-03e369b3ede6,2eb8577c-f8d4-4666-a0ad-4c7332d7570b,4ca570c3-570e-403a-87ff-96b429f46a2f,2024-08-24,2025-03-05,2025-03-07,3861.9513,0.1,3475.7562,ch_1b05928af06b415d90636891,RH550432b9,ETId1daf4d2db,12-D,ETV0764b113f6,5-A,2024-12-02 00:00:00,2025-07-10 00:00:00,RV6e3f416a
b5689044-e8a2-49d6-8b02-ba95faf09bba,99e6b4f3-c583-40e3-96d3-5f712f4c4fdd,91d360bc-bd7e-414c-afcd-22ee98c9fcb5,2024-02-02,2024-05-30,2024-06-11,5940.8124,0,5940.8124,ch_6a26bb8cbc1f4b4ea7b6075a,RH8a60b5ca,ETI048c5c06be,34-F,ETV72f91cf0f6,28-F,2024-09-19 00:00:00,2024-05-14 00:00:00,RV55c5ae27
b14e8c65-fff7-469b-944d-2cd61c0cb64d,c1c6f50e-c13c-443d-8f84-93d2d68e2b88,09f05155-6f96-44cb-8d0b-29ee8c9bc86d,2024-10-23,2025-05-15,2025-05-24,2075.6253,0.25,1556.719,ch_9e52f195f15d4444ab425e9a,RH20ff585d,ETI4f6f9d521d,3-B,ETV3840a9e66c,31-B,2024-12-26 00:00:00,2025-10-07 00:00:00,RV61ea7532
c6a6c60f-57e6-4cc7-8d3e-998541e2452c,3a2f09b8-9785-449a-9e5d-cb62924ec792,b0e816ac-0401-473f-94c8-3f399f15c582,2024-04-29,2024-12-28,2025-01-10,1912.1095,0.15,1625.2931,ch_6bf732deb3724ec78c7ae278,RH5b0aa069,ETI83caf7f4b9,20-D,ETV553daff7f6,3-E,2024-09-22 00:00:00,2024-10-26 00:00:00,RV6667dcd3
ca90abd9-51a7-4030-a3b2-32364583c7c1,283af577-1c28-4b45-b163-9c6f249fce62,187f6ced-5fc4-43ca-9bc5-a26b89e83007,2026-02-17,2026-10-12,2026-10-15,641.1546,0.15,544.9814,ch_9e0a91e098a34d34ad7db789,RHe380e832,ETI6837143563,15-D,ETV23107453d1,20-E,2026-06-12 00:00:00,2026-09-09 00:00:00,RV62c8791c
fc9a92d8-79b3-4d7b-b3af-91313eb1b8d4,ba7764b6-1d87-4ae4-95f5-f8e73edc38a6,60eb70e6-3825-4486-a829-ec44fc9d2d43,2026-06-16,2026-07-21,2026-07-29,530.5172,0.05,503.9913,ch_f63fc0ee1d4f417da8222e39,RH6615e35b,ETI7cc471f1b1,24-A,ETV9a074abc04,19-C,2026-07-25 00:00:00,2026-06-27 00:00:00,RV030ef926
4ce624f5-8c56-49ea-91fd-00f08a7d5df7,4430cea8-9f9c-4a11-8f21-c395588d43fc,96788f0f-9739-40a8-b8a2-24483783a36d,2024-02-03,2024-12-19,2024-12-21,1188.2536,0.3,831.7775,ch_37efd03b264c4c70ab79c40d,RH5fea761f,ETIb5de24a8b0,11-D,ETVe424b783bf,6-E,2024-04-24 00:00:00,2024-02-24 00:00:00,RV8e47b82b
1b921a50-96f2-43a6-bf07-f4b776d388b8,839bf416-2930-4cab-8ebf-2a9a81055602,06a839a7-39e1-4a75-b23b-a96795e6a8e5,2026-01-30,2026-11-14,2026-11-18,4834.8727,0.05,4593.1291,ch_944a059d0ace4789b91085f1,RHcb8d70dd,ETIca7afcd11c,5-E,ETV0bd0356555,8-B,2026-04-01 00:00:00,2026-10-17 00:00:00,RV361c99d9
3f29dfc8-c627-424c-b5d9-728ccb4effc4,34b79811-21ec-463c-94b6-0a0ea8616398,688a5862-5ba4-4a73-9d49-50ca127d1ab9,2025-03-19,2025-04-30,2025-05-03,2999.4072,0.22,2339.5376,ch_6066e6b36592431a93b44207,RH3cbbdb64,ETI6bb64e6c4d,33-F,ETVe6ec74f36a,11-E,2025-05-20 00:00:00,2025-06-08 00:00:00,RVcf6e039e
1e204e1c-cb0e-4bb6-a4a2-484c8ae8c550,002b1b99-1cd6-4d02-854b-3d487a79d436,45fd1298-8d9c-49b1-8549-270fd45ee69f,2026-05-25,2026-12-02,2026-12-15,5143.0704,0.25,3857.3028,ch_040e01c869a7496bb0670afa,RHc93ca666,ETI6d4ed54177,9-A,ETVce6f106aef,33-A,2027-06-12 00:00:00,2027-03-15 00:00:00,RV9a00a262
21789d7a-fa79-4efe-9953-a02a8dfa4783,088c9b8b-e4e6-45bb-8c88-1248882bd764,2409312f-cb03-41db-bd1b-2bfde7a7d9e7,2024-09-11,2024-10-30,2024-11-12,4809.7683,0.2,3847.8146,ch_4304a966aa95407c933bd29c,RHacb25c2e,ETI4f7294f207,24-E,ETV2c7c27576d,21-E,2025-09-13 00:00:00,2025-07-11 00:00:00,RVc4555b72
0bcbde5e-5a49-4644-93e7-e3839b2b4a92,316cc11c-eb51-4855-984d-c915da447540,57abb2d9-fe11-41ba-9e9b-fa6a402a4ab4,2025-07-13,2026-01-30,2026-02-05,1680.3992,0.05,1596.3792,ch_9066ce27d2e04c1289f894d6,RH6681617f,ETIf2bf199d04,10-E,ETV3e36cbca4c,26-C,2026-08-03 00:00:00,2025-12-16 00:00:00,RV14b3f18d
36e296d6-11af-4063-af09-f08da1c310f7,c305a6d5-e5e8-4ed5-9bec-3b16c57a4573,a4e7c5c2-40c7-41b3-8997-95716e7eaa30,2024-12-27,2025-09-12,2025-09-19,419.5034,0,419.5034,ch_4e3bba922fb64cfeaf0b7b16,RHd3b4194b,ETIab56a64e33,10-C,ETVfb28b8d03f,14-F,2025-03-17 00:00:00,2025-04-12 00:00:00,RV66a88396
a9b48cf4-4cf9-4f00-ac15-63cff44b9cfa,f283861f-2fcf-46e3-8435-ffacc9c1086e,48630537-5968-4332-8220-1409b1896615,2024-04-28,2025-01-04,2025-01-17,3058.2539,0.1,2752.4285,ch_627228f9b2b14a2a86622003,RH916e2117,ETIa20fad4e97,18-C,ETV66c01d9dbe,9-A,2024-08-04 00:00:00,2025-04-10 00:00:00,RV32a9cd1e
541cb117-4595-4ffd-a930-8811cb8476b7,a1344fc8-9ac9-418e-acd9-3061b01253c6,051c09b9-9186-453f-b138-08d616112828,2024-12-25,2026-01-12,2026-01-19,1440.6015,0.05,1368.5714,ch_40fb00bf58834a3ca405efaa,RH0a99feae,ETIa3bd352ce4,33-D,ETV544eecf8f5,10-F,2025-05-12 00:00:00,2025-06-18 00:00:00,RV0e9ceabd
7d2779e1-c0f6-4e3b-8d3e-33d3a24d4099,c305a6d5-e5e8-4ed5-9bec-3b16c57a4573,55c1eec7-98dc-4e0c-aa0a-915944f8bea5,2024-07-13,2025-06-04,2025-06-07,3820.2198,0.12,3361.7934,ch_65026d001166488d89765086,RHf12724e3,ETI896b6650d0,23-D,ETV3ae9a40c1f,7-C,2025-02-06 00:00:00,2025-05-05 00:00:00,RV4f192d96
5e25a6ba-ff77-40d8-8c73-ae19f51bcb53,07d3bc56-b67c-47eb-abd4-78eafa9ec3ab,79a9490b-eed1-4171-be66-b7036f78f8ad,2024-12-31,2025-01-17,2025-01-29,2192.4482,0.2,1753.9586,ch_ad1d90b60a70412c86459dca,RH3b6c03e3,ETIc17330a23e,3-D,ETV2f3105d149,35-C,2025-04-01 00:00:00,2025-05-25 00:00:00,RVf05dfa61
b5f53a0d-26df-45d5-b3bb-a04a7b8da1bc,0965f35c-787d-481e-b09b-e362955c01a4,d69925a0-879b-4883-80fb-802b1704d3f0,2024-02-17,2025-03-05,2025-03-11,4419.2807,0.18,3623.8102,ch_a60b3f45c2084879a993af82,RH4ba41f9b,ETIbbdf257a5c,27-A,ETV8e173b7d5f,18-B,2025-01-27 00:00:00,2025-04-01 00:00:00,RV71f0e883
b8c602e0-9dc5-4754-a75b-a625482db0c4,b59c37c1-91ef-4442-ace5-92d5f299b262,92b34211-c403-436d-ae29-c137681876a0,2025-12-26,2026-03-28,2026-04-03,2404.9989,0.25,1803.7492,ch_fea667b9ba0a42d3b1e87af9,RHc2c886df,ETIbdefb1f694,8-B,ETV1111c0a2e0,32-B,2026-10-22 00:00:00,2026-11-14 00:00:00,RVa19f9f8f
f4fb71b7-45bd-412b-95e9-5609c63fd26f,ab8e17e2-3772-4d92-b63c-891e829b7c04,ce507a91-29c9-42a9-b0d2-ba0a3295cea8,2025-08-30,2025-10-07,2025-10-15,1925.3923,0,1925.3923,ch_7a47819a4e1c40ccae533970,RH9353baa8,ETIa8940e4583,17-A,ETV7ccbed2f58,2-E,2025-11-29 00:00:00,2026-02-25 00:00:00,RV6f29087c
938560c6-d8d1-4d2b-bb09-f568d37babe4,400c07bd-7a56-493e-aa07-abadf4880775,e7d32baf-0bad-49cd-9bb1-cef9de4123a2,2024-06-25,2025-01-19,2025-01-24,3623.3825,0.12,3188.5766,ch_3d3e1c09d40547f1afb5ec74,RHec94f05d,ETIf8ab0da875,3-F,ETV0cf809a64f,35-B,2025-02-22 00:00:00,2025-04-11 00:00:00,RVc9488aa3
467bc8a8-653b-4988-bdaa-fbe594087e5d,0965f35c-787d-481e-b09b-e362955c01a4,06a839a7-39e1-4a75-b23b-a96795e6a8e5,2025-11-05,2026-06-24,2026-07-05,3828.7454,0.18,3139.5712,ch_8c43953a0dbe498e94f7f553,RHbcce47e0,ETI7303b4024b,23-C,ETVd4ea422451,8-A,2026-06-17 00:00:00,2026-05-21 00:00:00,RV6ded54db
ee0009b4-d853-44f1-8535-5f785540bfb3,91d003ec-aff1-496c-a857-bf4e5626445d,2bfb177c-976e-469c-bf76-5c5aac6d47b5,2024-07-09,2025-03-12,2025-03-17,4417.4876,0.2,3533.9901,ch_1dfe1e71a54d4afc850e16ff,RHf01e9c67,ETI1e37f13761,39-A,ETVdacb49c8af,13-E,2025-08-06 00:00:00,2025-03-30 00:00:00,RVafcb176f
d454d2c4-cee3-4da8-b387-3b2c5c554dd0,779f448a-5b87-4622-ba01-ab1437be34df,c2210bf0-16a7-4998-ae5b-880f781a1c7f,2025-02-27,2026-03-22,2026-03-30,1221.9666,0.2,977.5733,ch_274e7d4bc1bc47b1a63aec56,RH5bfd2dbf,ETI508ec9a815,25-D,ETVbefc1a64af,14-C,2025-04-10 00:00:00,2026-03-03 00:00:00,RV5eeb9528
f8b58453-ccc4-451f-925c-32c3b0e29c11,e1b0ce65-c3d2-43d0-88da-832c3558d301,2754ec66-8876-4856-a853-eeab9aba2c31,2024-06-11,2025-03-30,2025-04-01,2014.6095,0.1,1813.1486,ch_778329d2c9cd44b8bc7d7797,RH85725265,ETI0609fbd6af,7-B,ETV57006b3a1b,17-B,2025-01-10 00:00:00,2024-10-31 00:00:00,RVb3a21834
7d1b456b-1762-4f15-ba35-10c52da3300b,b1732721-cc4e-466f-bc06-f7ba347c04f7,dbbbccfe-7def-4393-8e7d-75b3fb7fcc19,2025-06-18,2026-05-15,2026-05-23,2126.4597,0.2,1701.1678,ch_3887fc428c574106a91f8c05,RHd739f5ca,ETI7fd57ebe50,32-D,ETV5204908b8f,8-C,2026-05-03 00:00:00,2025-12-07 00:00:00,RV6687e433
978b26c8-1bc8-48ff-9228-2684858c7b4f,4430cea8-9f9c-4a11-8f21-c395588d43fc,f755cb48-609e-4605-81f7-bd981c733aeb,2024-09-20,2025-01-28,2025-02-10,1923.9153,0.3,1346.7407,ch_4f3c6694affb4009a29032e3,RHcb6830ca,ETIe4ec693165,33-A,ETV37cfedd202,32-F,2025-06-20 00:00:00,2025-06-15 00:00:00,RV7cc712e2
e3f96b5a-c157-48a8-9fb3-bc21de510f02,df29bade-4ed2-4f6b-9477-6fb48eb240d6,422c6794-9742-49bb-925e-7260cba8639e,2024-07-26,2025-02-28,2025-03-06,4466.7333,0.2,3573.3866,ch_3efde2e66d1f4e6c996d7258,RH89a8b374,ETIc74f68b2a3,3-A,ETV9d7d0b6537,27-E,2024-09-17 00:00:00,2025-09-18 00:00:00,RV4dc7adc0
c27708fc-f269-4bec-8f41-48640d572d4f,a3406cd9-0b2e-42a9-bd60-b941fb585047,516b4dd2-9285-4839-87e8-65d11013b6da,2024-10-11,2025-10-11,2025-10-25,445.0666,0.22,347.1519,ch_868725e866774640b65f5497,RH9710583f,ETIe93cc93268,25-E,ETVd644a74373,23-E,2025-06-19 00:00:00,2025-07-17 00:00:00,RVc16097c4
5a7d36ce-1ba5-4ae5-8f4d-496683fe5cdc,259df80e-ac22-4b75-8beb-6c64614d7539,dc095425-8f3a-4333-b3b4-ad971af4d0fd,2025-03-31,2026-01-10,2026-01-23,4478.3722,0.22,3493.1303,ch_0a8f501ef2294237b1a2af67,RH7790ccdb,ETIb33ccea282,38-B,ETVacf08007e0,38-A,2026-02-14 00:00:00,2025-10-10 00:00:00,RV7934b3fc
a0443ffc-81dd-4e7d-ac8d-481c12e0ab69,ba7764b6-1d87-4ae4-95f5-f8e73edc38a6,7464964d-2d19-41c3-83b6-1e17b79066ff,2024-08-03,2025-01-08,2025-01-16,680.1043,0.05,646.0991,ch_c3475dbdb0404c80a7e8c2bc,RH222e0e20,ETId3fa3a6e2c,11-E,ETV2b1dafbe86,30-F,2024-10-17 00:00:00,2025-04-25 00:00:00,RV575f7531
daf40a00-b2de-4470-9209-cd9e85591d50,b59c37c1-91ef-4442-ace5-92d5f299b262,cb8f51b0-487c-4c36-9faa-f1c4b1255585,2024-11-19,2025-07-03,2025-07-16,5898.2309,0.22,4600.6201,ch_51d569b118214722b75c8823,RH8893fe2d,ETI0d9d334bf4,17-D,ETV543b6233f6,22-F,2025-08-24 00:00:00,2025-12-05 00:00:00,RV0f8f02cb
e6d41fda-fd8d-4088-bb7f-a29670532cf5,ba7764b6-1d87-4ae4-95f5-f8e73edc38a6,fd4fc3fc-150e-4bee-928c-bf1405293d8e,2026-03-30,2026-07-23,2026-08-06,556.0543,0.25,417.0407,ch_9ba9326ebcd445fb9bc5452a,RH9021d8f4,ETI372266deb9,17-D,ETVb6cc03ad28,35-F,2027-02-07 00:00:00,2026-05-29 00:00:00,RV94532d90
0bc6831e-a91c-40a6-8769-55def5633e81,79c5245a-8f2c-48ce-92b7-ea92ec97bfba,55d3eddc-1bff-456a-89f0-ecaa95d39519,2024-11-10,2025-01-16,2025-01-26,1096.0574,0.05,1041.2545,ch_887cb2393fab464fab2208ee,RH37409c7d,ETI074bd607e5,22-B,ETV2080e4d6a2,3-A,2025-07-28 00:00:00,2025-07-20 00:00:00,RVac8047be
318b937b-3658-4aa3-8fb5-d76442dd27cd,d29e9762-801f-4cb8-85cb-871590d8c2ab,622fae8b-0d68-487e-88dc-698693f79e49,2024-03-20,2025-01-08,2025-01-18,588.0834,0.22,458.7051,ch_32ada46d8da7489f99b0e354,RH013345c0,ETI4c5197c45e,37-B,ETV6431bea10c,37-C,2024-05-10 00:00:00,2024-09-01 00:00:00,RVb6f885f4
3e0b4810-5a8c-4ce9-8da3-e8db04e83a45,7ef2d36b-8ebf-46c7-8a03-ce715038cb84,51d03f41-5a16-4c1a-a2d3-27d3a998b733,2024-12-31,2025-03-08,2025-03-17,5503.1679,0,5503.1679,ch_c054f212a4bc49e3ae55d48a,RH8e060d59,ETIa74f8734bb,22-A,ETV3050f58554,7-E,2025-12-22 00:00:00,2025-03-08 00:00:00,RV366acf5d
0f366d18-2ac8-47c3-b780-f86aa62f3766,909c6a82-1ca1-41eb-897c-7c2fc6b9c898,4230472d-7351-4f50-9095-266802bc612c,2024-11-09,2025-10-12,2025-10-18,5978.6039,0.18,4902.4552,ch_43f6e00d67624d0897003054,RHe723ea78,ETI5c349cdd91,12-A,ETV0aed73197a,31-D,2025-06-14 00:00:00,2025-10-10 00:00:00,RVe0bdf353
9510747e-b218-451c-ac3c-22bd77f1480e,8891cb40-57dd-41aa-b8bc-e83f2d67dc81,b05410c1-e356-4587-bf84-50f347763f34,2024-08-07,2024-09-23,2024-10-01,5172.3048,0.22,4034.3977,ch_eea8f111753342f2ae84068b,RH3a7d3821,ETI9ac50c01ee,28-F,ETV81dd1d4fb8,32-D,2024-10-30 00:00:00,2025-03-25 00:00:00,RVb6b7ad48
b4238411-5776-403c-b536-97cbe83c6a51,99e6b4f3-c583-40e3-96d3-5f712f4c4fdd,6d69321c-0b6f-4856-8cc4-1b19df9b208c,2026-04-09,2026-07-24,2026-08-07,2717.2593,0.12,2391.1882,ch_5dc6a70016b0407098138921,RHacbc6bcf,ETI9588fc3341,18-A,ETV766d6f0628,9-D,2026-09-30 00:00:00,2026-10-22 00:00:00,RV1c7380af
0209431f-f630-4637-96d3-01e4620477a7,a3406cd9-0b2e-42a9-bd60-b941fb585047,fd97016f-4590-48ff-ac25-895c1eaa3674,2024-10-25,2025-06-13,2025-06-20,1702.436,0.22,1327.9001,ch_161be6d88eed4613b18e23bd,RH961f62aa,ETI04d06164c9,9-F,ETV91dd0e8711,22-B,2025-07-16 00:00:00,2025-01-23 00:00:00,RV6df534f1
cc0c5df8-75e1-4caa-8c4e-71b8faf5b3be,448f05d9-70d1-4f16-a6fe-182214ae8ae8,4f09c5ec-3156-4c89-a9d9-ef6059f450ec,2024-04-09,2025-01-09,2025-01-20,3745.8945,0.18,3071.6335,ch_1bbc0227c28949bf8443d840,RH959ebb13,ETIdb15f43166,12-A,ETV6eba3d6f9d,21-B,2024-09-05 00:00:00,2024-10-19 00:00:00,RVb5bd31d5
1ad84e2f-1b59-4560-be90-6e125fef3190,f1dceb59-f6c2-4110-b96c-00d87353b422,b548dc5b-3ce8-494d-8cb3-aaffd147b13a,2025-11-09,2026-11-10,2026-11-13,940.9738,0.18,771.5985,ch_2dc221ae08654508a12f5b03,RHc92ed058,ETI18c7f16378,21-C,ETV77eba4233b,22-A,2026-02-23 00:00:00,2026-10-23 00:00:00,RV7d72cf6e
5e0db5e7-1832-426d-a651-8074045e3e9e,ab8e17e2-3772-4d92-b63c-891e829b7c04,d5d6dab9-9ce5-460d-9a95-48c558263634,2025-10-27,2026-03-31,2026-04-12,1363.3502,0.25,1022.5127,ch_53c5a2582f0846aea01e4c7c,RHa5b6c4b5,ETI11827f3e19,11-D,ETVc4c25f834e,16-A,2026-11-06 00:00:00,2026-08-02 00:00:00,RVc6dfa76a
456f1f5d-98f2-4c7f-ad1d-74094587a8ee,7ef2d36b-8ebf-46c7-8a03-ce715038cb84,b5c2234b-a92b-4f18-938e-7dd0e6e16f97,2026-07-05,2026-11-15,2026-11-28,902.8801,0.2,722.3041,ch_d4af7ec46ee544a9abc71d97,RHe3237b1b,ETI148e800580,6-D,ETV2bf946f823,30-D,2027-06-19 00:00:00,2026-09-26 00:00:00,RV9ae523b9
cdf6c6e1-6798-4bc4-9442-198bc68fa673,9fd5a98e-b4a3-4f00-9cfb-bf89d6fbbe9d,cedea860-8313-4991-82e2-72454e5abac7,2025-12-24,2026-03-07,2026-03-09,5551.7514,0.1,4996.5763,ch_2bbd7e4612684e20bd0ce0e3,RH80b68b8b,ETIe33bb0c727,8-D,ETV29a48f14cf,39-A,2026-05-27 00:00:00,2026-02-14 00:00:00,RV34559ed4
deee5951-5c08-4c9d-b537-5ed945259765,839bf416-2930-4cab-8ebf-2a9a81055602,678151d9-9b33-47da-bdea-b3ddc65936ed,2025-08-13,2026-06-07,2026-06-10,1536.3565,0.15,1305.903,ch_5dee9c078e84438294db3960,RH0138885c,ETI2297dd9786,26-B,ETV8a90fe685e,34-D,2026-08-17 00:00:00,2026-01-07 00:00:00,RV7befe16f
9794d70e-7e61-4fd0-8ac8-6e2b7d9580e5,d00b0312-e73c-4625-870d-fd9263dc7d00,7d7d94f7-619c-4185-b3d2-f462cb02b151,2026-02-21,2026-08-13,2026-08-25,1295.1149,0.2,1036.0919,ch_90c7a21e72c240458355f184,RH352bcfd4,ETI5dbe67ff12,17-B,ETV9bf80fedb5,11-F,2026-04-15 00:00:00,2026-06-20 00:00:00,RV574ebd51
e47b107a-864c-4b1f-8080-0cc1d2549e3e,b1732721-cc42-466f-bc06-f7ba347c04f7,d6c8f57e-d026-40f6-8868-c70f9044083a,2025-10-14,2026-07-08,2026-07-22,2338.2146,0.22,1823.8074,ch_1fee8ba6f7284ea9b54bb5bf,RH713dd703,ETI4a636b7b6d,6-C,ETVf3952f3ae0,34-D,2026-03-27 00:00:00,2026-06-16 00:00:00,RV38485d96
cb55c8ee-4507-4603-8a3f-9d38fcd8bece,059a3b3c-431b-4acc-824c-49081b26a6e1,765f6c58-692b-4b18-90f1-b029fb40937b,2026-04-08,2026-05-07,2026-05-11,2290.1112,0.22,1786.2867,ch_8cd331d19c334e12811dbcab,RH117d293b,ETI861c4300d4,15-B,ETVe050e0e0d4,5-B,2026-11-29 00:00:00,2026-11-27 00:00:00,RV375f4feb
8946e466-1a48-4f4a-8cac-55aa7947cd0e,4863ed92-234d-4c0e-b7f6-32902ff221ce,241de993-3ec3-4ee9-a71e-6102282cf1e6,2024-04-11,2024-10-13,2024-10-27,1580.738,0.18,1296.2052,ch_581d4c1761254e47b1688c6e,RH98fadd0f,ETIe90c9789ef,9-B,ETV78d32375e8,16-E,2025-01-26 00:00:00,2024-09-30 00:00:00,RVda2dd8b7
42e67182-edad-4751-bfec-4646ab2e3ebb,a91cdf43-6b96-4404-9fdf-769ef562cb1c,35ec6833-53be-4f36-9b69-cbd4bd87a6d3,2025-11-07,2026-07-20,2026-07-27,3661.501,0.22,2855.9708,ch_d6757ab3904243f99a7485e1,RHf9a68c18,ETI97fe8049b4,33-F,ETVfc12a16c10,18-C,2025-11-26 00:00:00,2026-10-02 00:00:00,RVfdbbc234
5f54f031-d150-488c-973a-ce7ce0b0efed,1599b841-969d-44e1-9091-6db07f4cf34c,cd40d3c8-4eb7-4359-a431-5ea8339570c7,2025-12-01,2026-10-16,2026-10-20,1848.0528,0.25,1386.0396,ch_65ba8d80ee8f4498a8b45182,RHc78a2080,ETIe885c50199,36-F,ETV7ae5b931b7,8-C,2026-07-24 00:00:00,2026-03-11 00:00:00,RVfcdc20b1
f2386dc1-4f67-4fbc-bbc8-699a19cac4ae,d29e9762-801f-4cb8-85cb-871590d8c2ab,a6764bcb-c75d-4e9f-a2ba-160b218bd5b6,2024-04-22,2024-05-17,2024-05-26,3321.9419,0.25,2491.4564,ch_3751bcccebe4401da05811cd,RH4f756954,ETI5fb4b5de26,36-E,ETV7b8eebfbcc,37-E,2025-05-14 00:00:00,2025-04-05 00:00:00,RVf0d022c9
fad2b2d2-1ace-43a9-8c45-f20966e4d2d0,aa59cc94-5099-4f3a-bf78-5047a74791f5,43ea0f95-803d-410d-bc82-306399816f2b,2025-01-19,2025-08-22,2025-08-29,3766.7983,0.18,3088.7746,ch_87c5b2b463e84134be5e11ff,RHec64e63b,ETI1f3e033acd,15-C,ETVa2663fabcb,32-B,2025-10-22 00:00:00,2026-02-03 00:00:00,RV410a1a3e
9198cdde-fa22-4706-b1e7-02e0831bfde2,909c6a82-1ca1-41eb-897c-7c2fc6b9c898,91b99c1a-3f9a-4452-b274-163702966dfe,2026-01-25,2026-02-08,2026-02-21,3046.4676,0.1,2741.8208,ch_5d7cbcd411634559b21b071e,RH71c83a6a,ETId3d171a284,1-A,ETVc0397af3f8,36-A,2026-04-15 00:00:00,2027-03-03 00:00:00,RVe070f273
944b68f2-3dcc-4527-aa6b-ae2014454417,400c07bd-7a56-493e-aa07-abadf4880775,d56e4749-7d57-44c1-a628-b29f48e84e90,2026-06-11,2026-08-07,2026-08-09,2130.4763,0.15,1810.9049,ch_d0e435ed337b4891b215a9ea,RHf8ce05a7,ETIda43ec48fd,13-A,ETV4588881724,4-B,2027-06-30 00:00:00,2026-09-20 00:00:00,RVf833ea70
244201f3-d8d2-4e98-a1ae-2d3e65c690aa,d29e9762-801f-4cb8-85cb-871590d8c2ab,5c5ee4eb-eefa-45e9-b2ee-38764970168b,2026-07-05,2027-01-06,2027-01-14,5922.8427,0.25,4442.132,ch_39723facd57f4c01a03eb19e,RHe8b3ef6c,ETIe5144a57f2,40-F,ETV0d823c0155,24-D,2026-10-30 00:00:00,2027-02-01 00:00:00,RV51cd4b25
805f5eff-241b-4190-9e74-c1cc6349fd11,63679876-cb21-4c41-af84-69fde81a43fb,0847bd11-58c1-477c-97cc-19e945bd1b76,2026-01-06,2026-01-27,2026-02-07,4500.0192,0.3,3150.0134,ch_f85de09af1444ab281d73975,RHa4f6872b,ETIfe0157583a,1-D,ETVb9d0db297e,1-D,2026-04-04 00:00:00,2027-02-18 00:00:00,RVbeacc14b
9e213cb5-ed4d-42d3-a92c-818fbc36ce6f,d86b73f3-f2da-4543-b01b-8beeb3666f86,60dfdf6f-24e8-4a00-835d-b4a06695da3c,2024-07-24,2024-08-26,2024-09-06,3925.9184,0.18,3219.2531,ch_c7eea45310374852b1ef64d6,RH8f9b277e,ETIbee0cd0fa6,18-C,ETV004fe53fe9,29-C,2025-04-28 00:00:00,2025-03-03 00:00:00,RV2522442d
